Abbr,Beer_Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brewery_Name,City,State
 MI,Contemplation,1352,0.065,NA,11,Bière de Garde,16,Brewery Vivant,Grand Rapids,NA
 MI,Contemplation (2012),873,0.065,NA,11,Bière de Garde,16,Brewery Vivant,Grand Rapids,NA
 MI,Coq D'Or,1974,0.05,NA,11,Belgian Pale Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Cornerstone IPA,158,0.07,NA,230,American IPA,16,Rochester Mills Brewing Company,Rochester,NA
 MI,Draught Hard Apple Cider,877,0.065,NA,339,Cider,16,Uncle John's Fruit House Winery,St. John's,NA
 MI,Dubbelicious,2418,0.065,NA,11,Dubbel,16,Brewery Vivant,Grand Rapids,NA
 MI,Earth-Like Planets,2381,NA,NA,11,Belgian Pale Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Edward’s Portly Brown,2626,0.045,NA,15,American Brown Ale,12,Witch's Hat Brewing Company,South Lyon,NA
 MI,Escoffier Bretta Ale,909,0.092,NA,11,American Wild Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Farm Hand,387,0.055,NA,11,Saison / Farmhouse Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Fat Paczki,2382,NA,NA,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,G. B. Russo’s Italian Pistachio Pale Ale,2638,0.052,NA,10,American Pale Ale (APA),16,The Mitten Brewing Company,Grand Rapids,NA
 MI,Ginger Peach,2244,0.069,NA,186,Cider,16,Vander Mill Ciders,Spring Lake,NA
 MI,Grand Rabbits,1480,0.055,NA,13,Cream Ale,12,Blackrocks Brewery,Marquette,NA
 MI,Gunga Din,2242,0.052,35,187,Cider,16,St. Julian Winery,Paw Paw,NA
 MI,Hard Apple,1376,0.068,NA,186,Cider,16,Vander Mill Ciders,Spring Lake,NA
 MI,Honey Lav,1953,0.052,NA,13,American Pale Wheat Ale,12,Blackrocks Brewery,Marquette,NA
 MI,Hubris Quadrupel Anniversary Ale,1033,0.099,NA,11,Quadrupel (Quad),16,Brewery Vivant,Grand Rapids,NA
 MI,I.P. Eh!,2493,0.068,NA,60,American IPA,12,Latitude 42 Brewing Company,Portage,NA
 MI,Kludde,627,0.085,NA,11,Belgian Strong Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Lazy Daze Lager,1280,0.055,NA,230,American Adjunct Lager,16,Rochester Mills Brewing Company,Rochester,NA
 MI,Lazy Daze Lager,97,0.055,15,230,American Adjunct Lager,12,Rochester Mills Brewing Company,Rochester,NA
 MI,Le Flaneur Ale,1785,0.073,NA,11,American Wild Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Lemon Shandy Tripel,1570,0.09,NA,125,Tripel,16,Griffin Claw Brewing Company,Birmingham,NA
 MI,Lift Bridge Brown Ale,59,NA,NA,85,American Brown Ale,12,Keweenaw Brewing Company,Houghton,NA
 MI,Lighthouse Amber,2354,0.052,NA,122,Altbier,16,Cheboygan Brewing Company,Cheboygan,NA
 MI,Linnaeus Mango IPA,2597,0.06,NA,11,American IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Maize & Blueberry,1651,0.056,20,11,Fruit / Vegetable Beer,16,Brewery Vivant,Grand Rapids,NA
 MI,Manitou Amber,2468,0.053,NA,86,American Amber / Red Ale,16,Brewery Terra Firma,Traverse City,NA
 MI,Mela,2091,0.062,NA,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Michelada,2495,0.052,NA,73,Fruit / Vegetable Beer,16,Atwater Brewery,Detroit,NA
 MI,Milkshake Stout,363,0.05,20,230,Milk / Sweet Stout,16,Rochester Mills Brewing Company,Rochester,NA
 MI,Mind Games,2465,0.041,NA,11,Dunkelweizen,16,Brewery Vivant,Grand Rapids,NA
 MI,Moe Lasses',2006,0.064,NA,11,American Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Mr. Orange,2447,0.057,12,8,Witbier,16,Tapistry Brewing,Bridgman,NA
 MI,Norm's Raggedy Ass IPA,2139,0.075,NA,125,American IPA,16,Griffin Claw Brewing Company,Birmingham,NA
 MI,North French,1973,0.06,NA,11,Bière de Garde,16,Brewery Vivant,Grand Rapids,NA
 MI,Northern Hawk Owl Amber,1278,0.058,NA,439,American Amber / Red Ale,12,The Right Brain Brewery,Traverse City,NA
 MI,November Gale Pale Ale,779,0.05,5,85,American Pale Ale (APA),12,Keweenaw Brewing Company,Houghton,NA
 MI,Nuit Serpent,2498,0.05,NA,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Nunica Pine,2245,0.068,NA,186,Cider,16,Vander Mill Ciders,Spring Lake,NA
 MI,Oberon,2494,0.058,NA,77,American Pale Wheat Ale,12,Bell's Brewery,Kalamazoo,NA
 MI,Oberon,1989,0.058,NA,77,American Pale Wheat Ale,16,Bell's Brewery,Kalamazoo,NA
 MI,Old Detroit,1998,0.056,23,254,American Amber / Red Ale,12,Frankenmuth Brewery,Frankenmuth,NA
 MI,Olde Ore Dock Scottish Ale,364,NA,NA,85,Scottish Ale,12,Keweenaw Brewing Company,Houghton,NA
 MI,Paris,2481,0.09,NA,11,Saison / Farmhouse Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Pepper in the Rye,2023,0.063,NA,11,Rye Beer,16,Brewery Vivant,Grand Rapids,NA
 MI,Pick Axe Blonde Ale,58,0.049,21,85,American Blonde Ale,12,Keweenaw Brewing Company,Houghton,NA
 MI,Pine Knob Pilsner,2074,0.053,NA,230,Czech Pilsener,16,Rochester Mills Brewing Company,Rochester,NA
 MI,Plow Horse Belgian Style Imperial Stout,1031,0.095,NA,11,American Double / Imperial Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Pothole Stout,1949,0.063,NA,11,American Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Psychopomp,2416,0.062,NA,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Pumpkin Tart,1997,0.07,NA,11,Fruit / Vegetable Beer,16,Brewery Vivant,Grand Rapids,NA
 MI,Reactor,2448,0.07,NA,8,American IPA,16,Tapistry Brewing,Bridgman,NA
 MI,Red Jacket Amber Ale,57,0.51,32,85,American Amber / Red Ale,12,Keweenaw Brewing Company,Houghton,NA
 MI,Rochester Red Ale,899,0.059,NA,230,American Amber / Red Ale,16,Rochester Mills Brewing Company,Rochester,NA
 MI,Root Stock,2466,0.066,NA,11,Rye Beer,16,Brewery Vivant,Grand Rapids,NA
 MI,Rye Porter,2240,0.056,65,11,American Porter,16,Brewery Vivant,Grand Rapids,NA
 MI,Ryecoe,2469,0.062,NA,9,American IPA,16,Big Lake Brewing,Holland,NA
 MI,Schoolhouse Honey,2492,0.05,NA,60,American Amber / Red Ale,12,Latitude 42 Brewing Company,Portage,NA
 MI,Sietsema Red Label,2353,0.069,NA,138,Cider,16,Sietsema Orchards and Cider Mill,Ada,NA
 MI,Ski Patrol,2290,0.061,20,11,Witbier,16,Brewery Vivant,Grand Rapids,NA
 MI,Smitten,2325,0.06,NA,77,Rye Beer,16,Bell's Brewery,Kalamazoo,NA
 MI,Smoky Wheat,2101,0.051,NA,11,Rauchbier,16,Brewery Vivant,Grand Rapids,NA
 MI,Smooth Operator,2307,0.038,12,163,Cream Ale,16,Right Brain Brewery,Traverse City,NA
 MI,SNO White Ale,1273,0.048,NA,441,Witbier,16,MillKing It Productions,Royal Oak,NA
 MI,Solitude,385,0.06,NA,11,Belgian Pale Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Sous Chef,2433,0.082,NA,11,Belgian Strong Pale Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Star Runner,2636,0.06,NA,11,Belgian Pale Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Super G IPA,1498,0.06,NA,397,American IPA,16,White Flame Brewing Company,Hudsonville,NA
 MI,Tart Side of the Barrel,2598,0.098,NA,11,American Double / Imperial Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Tart Side of the Moon,1136,0.098,NA,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,The Grand Army,2476,0.055,NA,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Totally Roasted,1378,0.068,NA,186,Cider,16,Vander Mill Ciders,Spring Lake,NA
 MI,Train Wreck,1952,0.082,NA,261,American Amber / Red Ale,16,Mountain Town Brewing Company ,Mount Pleasant,NA
 MI,Trebuchet Double IPA,1443,0.093,NA,11,American Double / Imperial IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Trebuchet Double IPA (2012),669,0.097,NA,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Tree Bucket,1947,0.093,NA,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Triomphe,384,0.065,NA,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Tropical Saison,2500,0.065,NA,11,Saison / Farmhouse Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Two Hearted,1988,0.07,NA,77,American IPA,16,Bell's Brewery,Kalamazoo,NA
 MI,U. P. Witbier,2472,NA,NA,85,Witbier,12,Keweenaw Brewing Company,Houghton,NA
 MI,Uncle John's Apple Cherry Cider,1704,0.065,NA,339,Cider,16,Uncle John's Fruit House Winery,St. John's,NA
 MI,Uncle John's Apricot Apple Cider,1703,0.065,NA,339,Cider,16,Uncle John's Fruit House Winery,St. John's,NA
 MI,Undertaker,1977,0.067,77,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Undertaker (2014),1976,0.067,NA,11,Belgian Dark Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Verdun,2542,0.077,NA,11,Bière de Garde,16,Brewery Vivant,Grand Rapids,NA
 MI,Viking Ice Hole,2241,0.063,NA,11,Oatmeal Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Vivant Belgian Style Imperial Stout (2012),860,0.099,NA,11,Russian Imperial Stout,16,Brewery Vivant,Grand Rapids,NA
 MI,Vivant Tripel,1178,0.082,NA,11,Tripel,16,Brewery Vivant,Grand Rapids,NA
 MI,Vivant Tripel (2012),670,0.092,NA,11,Tripel,16,Brewery Vivant,Grand Rapids,NA
 MI,W.I.P.A Snappa,2086,0.053,40,11,Belgian IPA,16,Brewery Vivant,Grand Rapids,NA
 MI,Weim-R-Iner,1985,0.069,NA,255,Cider,16,Meckley's Cidery,Somerset Center,NA
 MI,Widow Maker Black Ale,60,NA,NA,85,American Brown Ale,12,Keweenaw Brewing Company,Houghton,NA
 MI,Will Power Pale Ale,1276,0.047,30,439,American Pale Ale (APA),16,The Right Brain Brewery,Traverse City,NA
 MI,Winter White,2022,0.05,NA,77,Witbier,16,Bell's Brewery,Kalamazoo,NA
 MI,Wizard Burial Ground,2137,0.099,NA,11,Quadrupel (Quad),16,Brewery Vivant,Grand Rapids,NA
 MI,Zaison,1266,0.09,NA,11,Saison / Farmhouse Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Zaison (2012),671,0.09,NA,11,Saison / Farmhouse Ale,16,Brewery Vivant,Grand Rapids,NA
 MI,Hop A-Peel,2503,0.075,115,73,American Double / Imperial IPA,16,Atwater Brewery,Detroit,NA
 MI,Mind's Eye PA,1402,0.067,74,12,American IPA,16,Petoskey Brewing,Petoskey,NA
 MI,Train Hopper,2627,0.058,72,15,American IPA,12,Witch's Hat Brewing Company,South Lyon,NA
 MI,Batch 69 IPA,1556,0.069,69,254,American IPA,12,Frankenmuth Brewery,Frankenmuth,NA
 MI,98 Problems (Cuz A Hop Ain't One),2630,0.065,65,14,American IPA,12,Perrin Brewing Company,Comstock Park,NA
 MI,Centennial IPA,1565,0.072,65,16,American IPA,12,Founders Brewing Company,Grand Rapids,NA
 MI,Grand Circus IPA,528,0.05,62,73,American IPA,12,Atwater Brewery,Detroit,NA
 MI,IPA #11,2380,0.057,58,122,American IPA,16,Cheboygan Brewing Company,Cheboygan,NA
 MI,Norm's Gateway IPA,2007,0.04,55,125,American IPA,12,Griffin Claw Brewing Company,Birmingham,NA
 MI,Sky High Rye,413,0.06,55,542,American Pale Ale (APA),12,Arcadia Brewing Company,Battle Creek,NA
 MI,Dark Star,2639,0.08,54,9,American Stout,16,Big Lake Brewing,Holland,NA
 MI,51K IPA,1481,0.07,51,13,American IPA,12,Blackrocks Brewery,Marquette,NA
 MI,Dirty Bastard,2625,0.085,50,16,Scotch Ale / Wee Heavy,12,Founders Brewing Company,Grand Rapids,NA
 MI,Nordskye ,2634,0.048,47,13,American IPA,12,Blackrocks Brewery,Marquette,NA
 MI,All Day IPA,1223,0.047,42,16,American IPA,12,Founders Brewing Company,Grand Rapids,NA
 MI,Veteran’s Pale Ale (VPA),2629,0.05,40,14,American Pale Ale (APA),12,Perrin Brewing Company,Comstock Park,NA
 MI,Grand Trunk Bohemian Pils,2141,0.05,35,125,Czech Pilsener,16,Griffin Claw Brewing Company,Birmingham,NA
 MI,Grapefruit IPA,2628,0.05,35,14,American IPA,12,Perrin Brewing Company,Comstock Park,NA
 MI,Grind Line,2138,0.05,35,125,American Pale Ale (APA),16,Griffin Claw Brewing Company,Birmingham,NA
 MI,Peck's Porter,2640,0.065,35,8,American Porter,16,Tapistry Brewing,Bridgman,NA
 MI,North Third Stout,2153,0.06,30,13,Foreign / Export Stout,12,Blackrocks Brewery,Marquette,NA
 MI,El Rojo,2140,0.065,25,125,American Amber / Red Ale,16,Griffin Claw Brewing Company,Birmingham,NA
 MI,North 45 Amber Ale,1404,0.059,25,12,American Amber / Red Ale,16,Petoskey Brewing,Petoskey,NA
 MI,Screamin’ Pumpkin,2142,0.05,25,125,Pumpkin Ale,16,Griffin Claw Brewing Company,Birmingham,NA
 MI,Horny Monk,1403,0.069,20,12,Dubbel,16,Petoskey Brewing,Petoskey,NA
 MI,Twisted Helles Summer Lager,1208,0.055,18,254,Munich Helles Lager,12,Frankenmuth Brewery,Frankenmuth,NA
 MI,Whitsun,390,0.062,17,542,American Pale Wheat Ale,12,Arcadia Brewing Company,Battle Creek,NA
 MI,Gold,2632,0.048,15,14,American Blonde Ale,12,Perrin Brewing Company,Comstock Park,NA
 MI,Wolverine Premium Lager,1468,0.047,15,403,American Pale Lager,12,Wolverine State Brewing Company,Ann Arbor,NA
 MI,Atwater's Lager,527,0.05,12,73,Munich Helles Lager,12,Atwater Brewery,Detroit,NA
 MI,Sparkle,2635,0.041,12,12,American Pale Lager,16,Petoskey Brewing,Petoskey,NA
 MI,Vanilla Java Porter,2502,0.055,12,73,American Porter,16,Atwater Brewery,Detroit,NA
 MI,Oval Beach Blonde Ale,1477,0.05,11,399,American Blonde Ale,16,Saugatuck Brewing Company,Douglas,NA
 MI,Vanilla Porter,2587,0.07,11,40,American Porter,16,Gonzo's BiggDogg Brewing,Kalamazoo,NA
 MI,Blood Orange Honey,2379,0.057,10,122,Fruit / Vegetable Beer,16,Cheboygan Brewing Company,Cheboygan,NA
 MI,Hotbox Brown,2633,0.055,10,14,American Brown Ale,12,Perrin Brewing Company,Comstock Park,NA
 MI,Dirty Blonde Ale,534,0.045,8,73,American Blonde Ale,12,Atwater Brewery,Detroit,NA
 MI,Mr. Blue Sky,2375,0.045,6,125,American Pale Wheat Ale,16,Griffin Claw Brewing Company,Birmingham,NA
 MN,Big Island Shandy,1027,0.05,NA,475,Shandy,16,Tonka Beer Company,Minnetonka,NA
 MN,Cold Press,2496,0.06,NA,76,American Black Ale,12,Bent Paddle Brewing Company,Duluth,NA
 MN,Doomtree,2409,0.057,NA,62,Extra Special / Strong Bitter (ESB),16,Surly Brewing Company,Brooklyn Center,NA
 MN,Lost Trout Brown Ale,1779,0.049,NA,143,American Brown Ale,12,Third Street Brewhouse,Cold Spring,NA
 MN,Preservation IPA,1026,0.068,NA,475,American IPA,16,Tonka Beer Company,Minnetonka,NA
 MN,Rise to the Top,1780,0.041,NA,143,Cream Ale,12,Third Street Brewhouse,Cold Spring,NA
 MN,Three Way Pale Ale,1781,0.052,40,143,American Pale Ale (APA),12,Third Street Brewhouse,Cold Spring,NA
 MN,Todd the Axe Man,2543,0.072,NA,62,American IPA,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Uber Lupin Schwarz IPA,2557,0.083,83,54,American Double / Imperial IPA,16,Bent Brewstillery,Roseville,NA
 MN,Abrasive Ale,15,0.097,120,62,American Double / Imperial IPA,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Unchained #18 Hop Silo,2415,0.083,100,59,American Double / Imperial IPA,16,Summit Brewing Company,St. Paul,NA
 MN,Furious,12,0.062,99,62,American IPA,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Let It Ride IPA,1903,0.068,90,278,American IPA,12,Indeed Brewing Company,Minneapolis,NA
 MN,WET,329,0.075,90,62,American IPA,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Harness the Winter,2410,0.072,87,76,American IPA,12,Bent Paddle Brewing Company,Duluth,NA
 MN,BLAKKR,1739,0.099,85,62,American Black Ale,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Forest Fire Imperial Smoked Rye,1256,0.099,85,445,Rye Beer,16,Big Wood Brewery,Vadnais Heights,NA
 MN,Midnight Ryder,729,0.065,80,278,American Black Ale,12,Indeed Brewing Company,Minneapolis,NA
 MN,Bad Axe Imperial IPA,1255,0.098,76,445,American Double / Imperial IPA,16,Big Wood Brewery,Vadnais Heights,NA
 MN,Sky-Five,1965,0.067,70,259,American IPA,12,Bauhaus Brew Labs,Minneapolis,NA
 MN,Overrated! West Coast Style IPA,1112,0.073,69,62,American IPA,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Bent Hop Golden IPA,1901,0.062,68,76,American IPA,12,Bent Paddle Brewing Company,Duluth,NA
 MN,Hopvale Organic Ale,2473,0.047,55,59,American Pale Ale (APA),16,Summit Brewing Company,St. Paul,NA
 MN,Wagon Party,1966,0.054,55,259,California Common / Steam Beer,12,Bauhaus Brew Labs,Minneapolis,NA
 MN,Bark Bite IPA,985,0.066,50,445,American IPA,16,Big Wood Brewery,Vadnais Heights,NA
 MN,Get Together,2692,0.045,50,1,American IPA,16,NorthGate Brewing ,Minneapolis,NA
 MN,Extra Pale Ale,2352,0.053,49,139,American Pale Ale (APA),12,Summit Brewing Company,St Paul,NA
 MN,Wonderstuff,1963,0.054,48,259,German Pilsener,12,Bauhaus Brew Labs,Minneapolis,NA
 MN,Parapet ESB,2687,0.056,47,1,Extra Special / Strong Bitter (ESB),16,NorthGate Brewing ,Minneapolis,NA
 MN,Bender,16,0.051,45,62,American Brown Ale,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Coffee Bender,17,0.051,45,62,American Brown Ale,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Day Tripper Pale Ale,728,0.054,45,278,American Pale Ale (APA),12,Indeed Brewing Company,Minneapolis,NA
 MN,Moar,2558,0.044,44,54,English India Pale Ale (IPA),12,Bent Brewstillery,Roseville,NA
 MN,Jack Pine Savage,1257,0.053,43,445,American Pale Ale (APA),16,Big Wood Brewery,Vadnais Heights,NA
 MN,Make It So,2549,0.053,40,59,Extra Special / Strong Bitter (ESB),12,Summit Brewing Company,St. Paul,NA
 MN,Pumpion,2689,0.06,38,1,Pumpkin Ale,16,NorthGate Brewing ,Minneapolis,NA
 MN,Venture Pils,1253,0.05,38,76,German Pilsener,12,Bent Paddle Brewing Company,Duluth,NA
 MN,Bitter Brewer,19,0.04,37,62,English Bitter,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Morning Wood,986,0.055,35,445,Oatmeal Stout,16,Big Wood Brewery,Vadnais Heights,NA
 MN,Bent Paddle Black Ale,1261,0.06,34,76,American Black Ale,12,Bent Paddle Brewing Company,Duluth,NA
 MN,SurlyFest,18,0.055,34,62,Rye Beer,16,Surly Brewing Company,Brooklyn Center,NA
 MN,CynicAle,13,0.067,33,62,Saison / Farmhouse Ale,16,Surly Brewing Company,Brooklyn Center,NA
 MN,14° ESB ,1902,0.056,32,76,Extra Special / Strong Bitter (ESB),12,Bent Paddle Brewing Company,Duluth,NA
 MN,Farm Girl Saison,1168,0.06,30,245,Saison / Farmhouse Ale,16,Lift Bridge Brewing Company,Stillwater,NA
 MN,Getaway,2036,0.052,30,245,German Pilsener,16,Lift Bridge Brewing Company,Stillwater,NA
 MN,Stargrazer,1964,0.05,28,259,Schwarzbier,12,Bauhaus Brew Labs,Minneapolis,NA
 MN,Nordic Blonde,2556,0.057,27,54,American Blonde Ale,12,Bent Brewstillery,Roseville,NA
 MN,Shenanigans Summer Ale,1115,0.046,27,278,American Pale Wheat Ale,12,Indeed Brewing Company,Minneapolis,NA
 MN,Maggie's Leap,2691,0.049,26,1,Milk / Sweet Stout,16,NorthGate Brewing ,Minneapolis,NA
 MN,Stronghold,2688,0.06,25,1,American Porter,16,NorthGate Brewing ,Minneapolis,NA
 MN,Stir Crazy Winter Ale,1691,0.065,22,278,Winter Warmer,12,Indeed Brewing Company,Minneapolis,NA
 MN,Hell,14,0.051,20,62,Keller Bier / Zwickel Bier,16,Surly Brewing Company,Brooklyn Center,NA
 MN,Wall's End,2690,0.048,19,1,English Brown Ale,16,NorthGate Brewing ,Minneapolis,NA
 MN,Hunny Do Wheat,2347,0.048,18,143,American Pale Wheat Ale,12,Third Street Brewhouse,Cold Spring,NA
 MN,Sweet Yamma Jamma Ale,1555,0.05,10,278,Fruit / Vegetable Beer,12,Indeed Brewing Company,Minneapolis,NA
 MO,Alter Ego,2287,0.055,NA,61,American Black Ale,12,4 Hands Brewing Company,Saint Louis,NA
 MO,Cast Iron Oatmeal Brown,2324,0.055,NA,61,American Brown Ale,12,4 Hands Brewing Company,Saint Louis,NA
 MO,Divided Sky,2286,0.065,NA,61,American IPA,12,4 Hands Brewing Company,Saint Louis,NA
 MO,Drop Kick Ale,2340,0.052,NA,133,American Amber / Red Ale,12,Weston Brewing Company,Weston,NA
 MO,Masked Bandit IPA,1540,0.07,70,315,American Black Ale,16,Piney River Brewing Company,Bucryus,NA
 MO,O’Malley’s Irish Style Cream Ale,2342,NA,NA,133,Cream Ale,12,Weston Brewing Company,Weston,NA
 MO,O’Malley’s Stout,2344,NA,NA,133,English Stout,12,Weston Brewing Company,Weston,NA
 MO,O'Fallon Pumpkin Beer,1264,0.055,NA,443,Pumpkin Ale,12,O'Fallon Brewery,O'Fallon,NA
 MO,Reprise Centennial Red,2288,0.06,38,61,American Amber / Red Ale,12,4 Hands Brewing Company,Saint Louis,NA
 MO,Resurrected,2285,0.065,NA,61,American IPA,12,4 Hands Brewing Company,Saint Louis,NA
 MO,Rip Van Winkle (Current),2348,0.08,NA,133,Bock,12,Weston Brewing Company,Weston,NA
 MO,Royal Lager,2364,NA,NA,133,American Pale Lager,16,Weston Brewing Company,Weston,NA
 MO,Schlafly Black Lager,1323,0.05,NA,429,Schwarzbier,12,Schlafly Brewing Company,Saint Louis,NA
 MO,O’Malley’s IPA,2343,0.075,89,133,American IPA,12,Weston Brewing Company,Weston,NA
 MO,Heavy Lifting,2596,0.062,80,32,American IPA,12,Boulevard Brewing Company,Kansas City,NA
 MO,Lil' Helper,2208,0.07,70,189,American IPA,12,Mother's Brewing,Springfield,NA
 MO,Missouri Mule India Pale Ale,479,0.07,70,315,American IPA,16,Piney River Brewing Company,Bucryus,NA
 MO,5 Day IPA,1258,0.061,66,443,American IPA,12,O'Fallon Brewery,O'Fallon,NA
 MO,India Pale Ale,2460,0.063,65,88,American IPA,16,Kirkwood Station Brewing Company,Kirkwood,NA
 MO,Schlafly Yakima Wheat Ale,1324,0.05,45,429,American Pale Wheat Ale,12,Schlafly Brewing Company,Saint Louis,NA
 MO,Golden Pilsner,1046,0.05,35,327,German Pilsener,12,Morgan Street Brewery,Saint Louis,NA
 MO,Schlafly American Brown Ale,1077,0.05,30,429,American Brown Ale,12,Schlafly Brewing Company,Saint Louis,NA
 MO,Schlafly IPA,1078,0.045,30,429,American IPA,12,Schlafly Brewing Company,Saint Louis,NA
 MO,Contact High,1870,0.05,28,61,American Pale Wheat Ale,12,4 Hands Brewing Company,Saint Louis,NA
 MO,L'il Lucy's Hot Pepper Ale,2341,0.049,28,133,Chile Beer,12,Weston Brewing Company,Weston,NA
 MO,Old Tom Porter,847,0.055,25,315,American Porter,16,Piney River Brewing Company,Bucryus,NA
 MO,Black Bear Dark Lager,1051,0.046,24,327,Schwarzbier,12,Morgan Street Brewery,Saint Louis,NA
 MO,Morgan Street Oktoberfest,1617,0.049,24,327,Märzen / Oktoberfest,12,Morgan Street Brewery,Saint Louis,NA
 MO,Sweet Potato Ale,1491,0.06,24,315,Fruit / Vegetable Beer,16,Piney River Brewing Company,Bucryus,NA
 MO,Towhead,2237,0.052,21,189,American Blonde Ale,12,Mother's Brewing,Springfield,NA
 MO,Hot Date Ale,1791,0.06,20,315,Chile Beer,16,Piney River Brewing Company,Bucryus,NA
 MO,McKinney Eddy Amber Ale,521,0.055,20,315,American Amber / Red Ale,16,Piney River Brewing Company,Bucryus,NA
 MO,Black Walnut Wheat,846,0.045,18,315,American Dark Wheat Ale,16,Piney River Brewing Company,Bucryus,NA
 MO,Float Trip Ale,1335,0.045,18,315,American Blonde Ale,16,Piney River Brewing Company,Bucryus,NA
 MO,Send Help,2544,0.045,18,61,American Blonde Ale,12,4 Hands Brewing Company,Saint Louis,NA
 MO,When Helles Freezes Over,1756,0.056,18,327,Munich Helles Lager,12,Morgan Street Brewery,Saint Louis,NA
 MO,Schlafly Summer Lager,53,0.045,17,429,Munich Helles Lager,12,Schlafly Brewing Company,Saint Louis,NA
 MO,Schlafly Hefeweizen,588,0.041,16,429,Hefeweizen,12,Schlafly Brewing Company,Saint Louis,NA
 MO,Honey Wheat,1052,0.047,14,327,American Pale Wheat Ale,12,Morgan Street Brewery,Saint Louis,NA
 MO,Blackberry Wheat,2459,0.048,11,88,American Pale Wheat Ale,16,Kirkwood Station Brewing Company,Kirkwood,NA
 MO,Passion Fruit Prussia,2545,0.035,11,61,Berliner Weissbier,12,4 Hands Brewing Company,Saint Louis,NA
 MO,O'Fallon Wheach,128,0.051,7,443,Fruit / Vegetable Beer,12,O'Fallon Brewery,O'Fallon,NA
 MS,Mississippi Fire Ant,1745,0.08,80,134,American Amber / Red Ale,16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,2014 IPA Cicada Series,2362,0.075,72,134,American IPA,16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Sinister Minister Black IPA,2346,0.077,65,134,American IPA,16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Devil's Harvest Extra Pale Ale,2297,0.058,60,134,American Pale Ale (APA),12,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Devil's Harvest Extra Pale Ale,1117,0.058,60,134,American Pale Ale (APA),16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Jack the Sipper,2320,0.053,45,134,Extra Special / Strong Bitter (ESB),12,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Hipster Breakfast,1120,0.058,40,134,Oatmeal Stout,16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Ballistic Blonde,2032,0.051,31,246,Belgian Pale Ale,12,Lucky Town Brewing Company,Jackson,NA
 MS,Suzy B Dirty Blonde Ale,2296,0.05,20,134,American Blonde Ale,12,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Suzy B Dirty Blonde Ale,1118,0.05,20,134,American Blonde Ale,16,Southern Prohibition Brewing Com...,Hattiesburg,NA
 MS,Pub Ale,2033,0.038,18,246,English Dark Mild Ale,12,Lucky Town Brewing Company,Jackson,NA
 MT,Ambitious Lager,813,0.05,42,500,Munich Helles Lager,16,Wildwood Brewing Company,Stevensville,NA
